tipo,codigo,nome,populacao,obitos,obitos/habitante
1,4214706,Rio dos Cedros (SC),11676,23,1969.9
1,4311809,Marau (RS),44161,87,1970.1
1,1703057,Bandeirantes do Tocantins (TO),3553,7,1970.2
1,3546405,Santa Cruz do Rio Pardo (SP),47673,94,1971.8
1,4124020,Santa Tereza do Oeste (PR),10139,20,1972.6
1,4306700,Dona Francisca (RS),3041,6,1973.0
1,5101704,Barra do Bugres (MT),34966,69,1973.3
1,4207205,Imaruí (SC),10135,20,1973.4
1,4303202,Cacique Doble (RS),5065,10,1974.3
1,4306429,Dois Irmãos das Missões (RS),2026,4,1974.3
1,3553203,Taiúva (SP),5566,11,1976.3
1,4108205,Formosa do Oeste (PR),6578,13,1976.3
1,2308351,Milhã (CE),13155,26,1976.4
1,2804409,Neópolis (SE),18719,37,1976.6
1,2804508,Nossa Senhora da Glória (SE),36924,73,1977.0
1,3204401,Rio Novo do Sul (ES),11622,23,1979.0
1,4312450,Morro Redondo (RS),6568,13,1979.3
1,4308508,Frederico Westphalen (RS),31313,62,1980.0
1,3539400,Piratininga (SP),13636,27,1980.1
1,3516002,Flórida Paulista (SP),14640,29,1980.9
1,3156403,Romaria (MG),3533,7,1981.3
1,4125308,São Jorge do Ivaí (PR),5551,11,1981.6
1,4116950,Nova Esperança do Sudoeste (PR),5046,10,1981.8
1,3543204,Ribeirão do Sul (SP),4541,9,1981.9
1,4216057,São Cristóvão do Sul (SC),5549,11,1982.3
1,3154705,Ribeirão Vermelho (MG),4033,8,1983.6
1,5221007,Taquaral de Goiás (GO),3529,7,1983.6
1,4101002,Ampére (PR),19152,38,1984.1
1,4204707,Cunha Porã (SC),11086,22,1984.5
1,1709807,Ipueiras (TO),2015,4,1985.1
1,3534807,Ouro Verde (SP),8562,17,1985.5
1,4319505,São Sebastião do Caí (RS),25685,51,1985.6
1,3203403,Mimoso do Sul (ES),26153,52,1988.3
1,2800407,Arauá (SE),10056,20,1988.9
1,4314076,Passo do Sobrado (RS),6535,13,1989.3
1,4323770,Westfália (RS),3014,6,1990.7
1,4320909,Tapejara (RS),24111,48,1990.8
1,4103206,Bom Sucesso (PR),7032,14,1990.9
1,4215109,Rodeio (SC),11551,23,1991.2
1,3304805,São Fidélis (RJ),38669,77,1991.3
1,4106308,Corbélia (PR),17071,34,1991.7
1,3116605,Cláudio (MG),28617,57,1991.8
1,4205431,Formosa do Sul (SC),2510,5,1992.0
1,2932200,Ubaitaba (BA),19056,38,1994.1
1,4116406,Nossa Senhora das Graças (PR),4008,8,1996.0
1,3544202,Riolândia (SP),12518,25,1997.1
1,3146750,Palmópolis (MG),5507,11,1997.5
1,3143203,Monte Santo de Minas (MG),21524,43,1997.8
1,1400050,Alto Alegre (RR),15510,31,1998.7
1,3518008,Guarani d'Oeste (SP),2000,4,2000.0
1,5221452,Trombas (GO),3500,7,2000.0
1,5204003,Cabeceiras (GO),7993,16,2001.8
1,5212204,Jussara (GO),18478,37,2002.4
1,3100104,Abadia dos Dourados (MG),6989,14,2003.1
1,3526209,Juquitiba (SP),31444,63,2003.6
1,4101705,Araruna (PR),13970,28,2004.3
1,3168804,Tiradentes (MG),7981,16,2004.8
1,3536901,Pedranópolis (SP),2494,5,2004.8
1,2506202,Frei Martinho (PB),2989,6,2007.4
1,4116307,Munhoz de Melo (PR),3984,8,2008.0
1,2803203,Itaporanga d'Ajuda (SE),34356,69,2008.4
1,2507309,Jacaraú (PB),14431,29,2009.6
1,3150901,Piranguçu (MG),5472,11,2010.2
1,3120805,Cruzília (MG),15417,31,2010.8
1,4100103,Abatiá (PR),7457,15,2011.5
1,4126652,Sulina (PR),2981,6,2012.7
1,5207105,Diorama (GO),2484,5,2012.9
1,4215059,Rio Rufino (SC),2483,5,2013.7
1,2103752,Davinópolis (MA),12908,26,2014.3
1,1100064,Colorado do Oeste (RO),15882,32,2014.9
1,4311254,Lagoão (RS),6452,13,2014.9
1,3114501,Carmópolis de Minas (MG),19355,39,2015.0
1,2911808,Guaratinga (BA),20843,42,2015.1
1,3544004,Rio das Pedras (SP),35228,71,2015.4
1,4100806,Alvorada do Sul (PR),11406,23,2016.5
1,3153905,Raposos (MG),16354,33,2017.9
1,4301008,Arroio do Meio (RS),20805,42,2018.7
1,4315800,Roca Sales (RS),11393,23,2018.8
1,4127809,Tomazina (PR),7918,16,2020.7
1,4212007,Palma Sola (SC),7423,15,2020.7
1,4121703,Reserva (PR),26715,54,2021.3
1,3549953,São Lourenço da Serra (SP),15825,32,2022.1
1,2412302,São José do Campestre (RN),12856,26,2022.4
1,4124509,Santo Inácio (PR),5438,11,2022.8
1,1300607,Benjamin Constant (AM),42984,87,2024.0
1,4105201,Cerro Azul (PR),17779,36,2024.9
1,2906303,Canavieiras (BA),31099,63,2025.8
1,2930774,Sobradinho (BA),23191,47,2026.6
1,4315503,Restinga Sêca (RS),15789,32,2026.7
1,2512903,Rio Tinto (PB),24176,49,2026.8
1,4322301,Tuparendi (RS),7893,16,2027.1
1,3521804,Itaí (SP),27125,55,2027.6
1,3500600,Águas de São Pedro (SP),3451,7,2028.4
1,4107801,Floraí (PR),4929,10,2028.8
1,4312476,Morro Reuter (RS),6407,13,2029.0
1,3163409,São José do Goiabal (MG),5420,11,2029.5
1,4212809,Balneário Piçarras (SC),23147,47,2030.5
1,4312302,Miraguaí (RS),4925,10,2030.5
1,4320578,Sete de Setembro (RS),1970,4,2030.5
1,2308609,Monsenhor Tabosa (CE),17234,35,2030.9
1,2511400,Picuí (PB),18703,38,2031.8
1,3142304,Moeda (MG),4919,10,2032.9
1,3121001,Datas (MG),5410,11,2033.3
1,5106216,Nova Canaã do Norte (MT),12787,26,2033.3
1,4308904,Getúlio Vargas (RS),16212,33,2035.5
1,3504305,Avaí (SP),5403,11,2035.9
1,4319372,São Pedro do Butiá (RS),2947,6,2036.0
1,4300471,Almirante Tamandaré do Sul (RS),1964,4,2036.7
1,1303700,Santo Antônio do Içá (AM),21602,44,2036.8
1,2915304,Itagimirim (BA),6869,14,2038.1
1,3523008,Itapura (SP),4906,10,2038.3
1,2203701,Esperantina (PI),39737,81,2038.4
1,2409308,Patu (RN),12755,26,2038.4
1,2309805,Pacoti (CE),12261,25,2039.0
1,2312700,Senador Pompeu (CE),25496,52,2039.5
1,3147303,Paraisópolis (MG),21083,43,2039.6
1,2414100,Tenente Ananias (RN),10786,22,2039.7
1,4105904,Colorado (PR),24012,49,2040.6
1,2301505,Arneiroz (CE),7840,16,2040.8
1,3157500,Santa Efigênia de Minas (MG),4409,9,2041.3
1,2302107,Baturité (CE),35750,73,2042.0
1,2506509,Gurjão (PB),3428,7,2042.0
1,4117404,Ourizona (PR),3428,7,2042.0
1,1100320,São Miguel do Guaporé (RO),23005,47,2043.0
1,3201704,Conceição do Castelo (ES),12723,26,2043.5
1,4206751,Ibiam (SC),1957,4,2043.9
1,2806503,Santa Rosa de Lima (SE),3913,8,2044.5
1,2202539,Caraúbas do Piauí (PI),5868,12,2045.0
1,3160108,Santo Antônio do Grama (MG),3911,8,2045.5
1,2505238,Cuité de Mamanguape (PB),6353,13,2046.3
1,3550407,São Pedro (SP),35653,73,2047.5
1,5214879,Nova Iguaçu de Goiás (GO),2929,6,2048.5
1,4101150,Ângulo (PR),2928,6,2049.2
1,3519105,Iacanga (SP),11710,24,2049.5
1,2806206,Salgado (SE),19998,41,2050.2
1,3143005,Monte Belo (MG),13166,27,2050.7
1,3532405,Nazaré Paulista (SP),18524,38,2051.4
1,4307807,Estrela (RS),34116,70,2051.8
1,2406155,Jundiá (RN),3898,8,2052.3
1,4120903,Quedas do Iguaçu (PR),34103,70,2052.6
1,3520707,Indiaporã (SP),3897,8,2052.9
1,4316956,Santa Maria do Herval (RS),6331,13,2053.4
1,4306601,Dom Pedrito (RS),38461,79,2054.0
1,4309555,Harmonia (RS),4866,10,2055.1
1,2210953,Tamboril do Piauí (PI),2919,6,2055.5
1,3204708,São Gabriel da Palha (ES),37947,78,2055.5
1,3205036,Vargem Alta (ES),21402,44,2055.9
1,2200905,Aroazes (PI),5835,12,2056.6
1,3515905,Floreal (SP),2917,6,2056.9
1,4210506,Maravilha (SC),25762,53,2057.3
1,2210052,São José do Divino (PI),5346,11,2057.6
1,3512001,Colina (SP),18468,38,2057.6
1,3515400,Fartura (SP),16036,33,2057.9
1,3541307,Presidente Epitácio (SP),44200,91,2058.8
1,4322251,Tupandi (RS),4855,10,2059.7
1,3303005,Miracema (RJ),27174,56,2060.8
1,1705557,Combinado (TO),4852,10,2061.0
1,4105003,Catanduvas (PR),10189,21,2061.0
1,4213609,Porto União (SC),35398,73,2062.3
1,3153806,Queluzito (MG),1939,4,2062.9
1,2204600,Hugo Napoleão (PI),3877,8,2063.5
1,3300902,Cambuci (RJ),15505,32,2063.9
1,2308104,Mauriti (CE),47962,99,2064.1
1,1704105,Centenário (TO),2905,6,2065.4
1,2207355,Pajeú do Piauí (PI),3389,7,2065.5
1,2303907,Chaval (CE),13069,27,2066.0
1,4107900,Floresta (PR),6774,14,2066.7
1,4117206,Nova Olímpia (PR),5806,12,2066.8
1,4107207,Dois Vizinhos (PR),40641,84,2066.9
1,3527405,Lucélia (SP),21747,45,2069.3
1,4126306,Sengés (PR),19327,40,2069.6
1,1400308,Mucajaí (RR),17853,37,2072.5
1,4117909,Palotina (PR),31846,66,2072.5
1,3522901,Itapuí (SP),13992,29,2072.6
1,1504000,Limoeiro do Ajuru (PA),28935,60,2073.6
1,2514503,São José de Piranhas (PB),20251,42,2074.0
1,1718840,Sandolândia (TO),3375,7,2074.1
1,3118700,Coqueiral (MG),9159,19,2074.5
1,2304004,Coreaú (CE),23136,48,2074.7
1,2802304,Frei Paulo (SE),15421,32,2075.1
1,3302254,Itatiaia (RJ),31805,66,2075.1
1,3165537,Sarzedo (MG),32752,68,2076.2
1,3162559,São João do Manhuaçu (MG),11559,24,2076.3
1,4318614,São José do Sul (RS),2408,5,2076.4
1,5217708,Pontalina (GO),17819,37,2076.4
1,2310258,Paraipaba (CE),32744,68,2076.7
1,4126504,Sertanópolis (PR),16369,34,2077.1
1,5208806,Goianira (GO),44289,92,2077.3
1,2205607,Landri Sales (PI),5295,11,2077.4
1,2508554,Logradouro (PB),4332,9,2077.6
1,1711506,Jaú do Tocantins (TO),3849,8,2078.5
1,4116901,Nova Esperança (PR),27904,58,2078.6
1,3154408,Ressaquinha (MG),4808,10,2079.9
1,5107750,Salto do Céu (MT),3365,7,2080.2
1,4318481,São José do Hortêncio (RS),4804,10,2081.6
1,4323200,Victor Graeff (RS),2882,6,2081.9
1,2504850,Coxixola (PB),1921,4,2082.2
1,5221551,Turvelândia (GO),5281,11,2082.9
1,3202900,Itarana (ES),10555,22,2084.3
1,3500501,Águas de Lindóia (SP),18705,39,2085.0
1,1707553,Fátima (TO),3835,8,2086.0
1,4102307,Balsa Nova (PR),12941,27,2086.4
1,3501301,Álvares Machado (SP),24915,52,2087.1
1,4317806,Santo Augusto (RS),13885,29,2088.6
1,5106208,Nova Brasilândia (MT),3829,8,2089.3
1,4316600,Sananduva (RS),16270,34,2089.7
1,2310704,Pentecoste (CE),37751,79,2092.7
1,1719004,Santa Tereza do Tocantins (TO),2866,6,2093.5
1,3501152,Alumínio (SP),18628,39,2093.6
1,5219456,Santa Rita do Novo Destino (GO),3343,7,2093.9
1,1504059,Mãe do Rio (PA),30077,63,2094.6
1,1400159,Bonfim (RR),12409,26,2095.3
1,3132206,Itaguara (MG),13358,28,2096.1
1,3201902,Domingos Martins (ES),33850,71,2097.5
1,3515186,Espírito Santo do Pinhal (SP),44330,93,2097.9
1,3519402,Ibirá (SP),12393,26,2098.0
1,2306009,Iracema (CE),14297,30,2098.3
1,2203305,Demerval Lobão (PI),13817,29,2098.9
1,2512309,Princesa Isabel (PB),23345,49,2099.0
1,4200408,Água Doce (SC),7145,15,2099.4
1,4310850,Jaboticaba (RS),3810,8,2099.7
1,5106505,Poconé (MT),32843,69,2100.9
1,5200134,Acreúna (GO),22366,47,2101.4
1,4323457,Vila Nova do Sul (RS),4280,9,2102.8
1,3512209,Conchal (SP),28050,59,2103.4
1,2512101,Pombal (PB),32801,69,2103.6
1,2306900,Jaguaribe (CE),34682,73,2104.8
1,5103106,Cocalinho (MT),5700,12,2105.3
1,4123105,Santa Amélia (PR),3324,7,2105.9
1,3161908,São Gonçalo do Rio Abaixo (MG),10920,23,2106.2
1,1303601,Santa Isabel do Rio Negro (AM),25156,53,2106.9
1,3539202,Pirapozinho (SP),27527,58,2107.0
1,4311601,Liberato Salzano (RS),5219,11,2107.7
1,3163003,São José da Safira (MG),4268,9,2108.7
1,3155504,Rio Paranaíba (MG),12313,26,2111.6
1,2411502,Santo Antônio (RN),24136,51,2113.0
1,3123304,Dores do Turvo (MG),4259,9,2113.2
1,1702000,Araguaçu (TO),8517,18,2113.4
1,5103700,Feliz Natal (MT),14192,30,2113.9
1,4306809,Encantado (RS),22706,48,2114.0
1,4113429,Lidianópolis (PR),3310,7,2114.8
1,5002605,Camapuã (MS),13711,29,2115.1
1,2612802,Santa Terezinha (PE),11815,25,2116.0
1,2302305,Bela Cruz (CE),32591,69,2117.1
1,2205805,Luzilândia (PI),25486,54,2118.8
1,3169208,Tombos (MG),8022,17,2119.2
1,4211892,Painel (SC),2359,5,2119.5
1,3114402,Carmo do Rio Claro (MG),21225,45,2120.1
1,5102637,Campo Novo do Parecis (MT),35360,75,2121.0
1,4115804,Medianeira (PR),46198,98,2121.3
1,3523305,Itariri (SP),17436,37,2122.0
1,3524501,Jaci (SP),7067,15,2122.5
1,4306056,Cristal (RS),8009,17,2122.6
1,3501707,Américo Brasiliense (SP),40504,86,2123.2
1,4117271,Nova Tebas (PR),5649,12,2124.3
1,3504404,Avanhandava (SP),13649,29,2124.7
1,2308203,Meruoca (CE),15057,32,2125.3
1,2904704,Buerarema (BA),18349,39,2125.5
1,1712504,Marianópolis do Tocantins (TO),5175,11,2125.6
1,4117800,Palmital (PR),13172,28,2125.7
1,3300159,Aperibé (RJ),11759,25,2126.0
1,3160959,São Domingos das Dores (MG),5644,12,2126.2
1,3532843,Nova Canaã Paulista (SP),1881,4,2126.5
1,3204500,Santa Leopoldina (ES),12224,26,2127.0
1,3164308,São Roque de Minas (MG),7051,15,2127.4
1,1303569,Rio Preto da Eva (AM),33347,71,2129.1
1,2607703,Itapetim (PE),13616,29,2129.8
1,3543709,Rincão (SP),10799,23,2129.8
1,3527009,Lindóia (SP),7980,17,2130.3
1,2201919,Bom Princípio do Piauí (PI),5630,12,2131.4
1,2922656,Nordestina (BA),13130,28,2132.5
1,1704600,Chapada de Areia (TO),1406,3,2133.7
1,4218004,Tijucas (SC),38407,82,2135.0
1,5203302,Bela Vista de Goiás (GO),29975,64,2135.1
1,4108700,Grandes Rios (PR),5618,12,2136.0
1,2923902,Pau Brasil (BA),9831,21,2136.1
1,4304200,Candelária (RS),31365,67,2136.1
1,4204509,Corupá (SC),15909,34,2137.2
1,4216305,São João Batista (SC),37424,80,2137.7
1,3516606,Gália (SP),6548,14,2138.1
1,3204054,Pedro Canário (ES),26184,56,2138.7
1,4306320,Derrubadas (RS),2805,6,2139.0
1,3535606,Paraibuna (SP),18222,39,2140.3
1,5002951,Chapadão do Sul (MS),25218,54,2141.3
1,3102001,Alterosa (MG),14466,31,2143.0
1,3546504,Santa Ernestina (SP),5599,12,2143.2
1,4103222,Bom Sucesso do Sul (PR),3264,7,2144.6
1,1300409,Barcelos (AM),27502,59,2145.3
1,3106002,Bela Vista de Minas (MG),10255,22,2145.3
1,4300802,Antônio Prado (RS),13050,28,2145.6
1,1100403,Alto Paraíso (RO),21428,46,2146.7
1,2306702,Jaguaretama (CE),18162,39,2147.3
1,4311627,Lindolfo Collor (RS),6054,13,2147.3
1,3510104,Cândido Rodrigues (SP),2793,6,2148.2
1,4124806,São João (PR),10241,22,2148.2
1,5205703,Córrego do Ouro (GO),2327,5,2148.7
1,2918308,Jitaúna (BA),11166,24,2149.4
1,3131158,Ipaba (MG),18607,40,2149.7
1,3500709,Agudos (SP),37214,80,2149.7
1,1101435,Nova União (RO),6970,15,2152.1
1,4117701,Palmeira (PR),33877,73,2154.9
1,4301859,Barra do Guarita (RS),3248,7,2155.2
1,3546702,Santa Gertrudes (SP),26898,58,2156.3
1,3139102,Madre de Deus de Minas (MG),5098,11,2157.7
1,4305306,Chapada (RS),9269,20,2157.7
1,1301605,Fonte Boa (AM),17609,38,2158.0
1,2105500,João Lisboa (MA),23632,51,2158.1
1,2921104,Medeiros Neto (BA),22688,49,2159.7
1,5205802,Corumbá de Goiás (GO),11110,24,2160.2
1,3170578,Vargem Alegre (MG),6480,14,2160.5
1,3122405,Divisa Nova (MG),6011,13,2162.7
1,4320677,Sinimbu (RS),10172,22,2162.8
1,3108305,Borda da Mata (MG),19412,42,2163.6
1,3511300,Cedral (SP),9237,20,2165.2
1,3140506,Martinho Campos (MG),13388,29,2166.1
1,2308005,Massapê (CE),38737,84,2168.5
1,3555703,União Paulista (SP),1844,4,2169.2
1,4316105,Ronda Alta (RS),10601,23,2169.6
1,1101492,São Francisco do Guaporé (RO),20266,44,2171.1
1,4119657,Pitangueiras (PR),3224,7,2171.2
1,2200400,Altos (PI),40524,88,2171.6
1,2401909,Caiçara do Rio do Vento (RN),3684,8,2171.6
1,2303006,Caridade (CE),22547,49,2173.2
1,2307403,Jucás (CE),24833,54,2174.5
1,4106555,Corumbataí do Sul (PR),3219,7,2174.6
1,3536109,Pardinho (SP),6435,14,2175.6
1,5210901,Itapaci (GO),22981,50,2175.7
1,3541505,Presidente Venceslau (SP),39516,86,2176.3
1,5108956,Nova Monte Verde (MT),9178,20,2179.1
1,4212650,Pescaria Brava (SC),10091,22,2180.2
1,2308302,Milagres (CE),27512,60,2180.9
1,3109105,Bueno Brandão (MG),11001,24,2181.6
1,2511509,Pilar (PB),11917,26,2181.8
1,4126272,Saudade do Iguaçu (PR),5500,12,2181.8
1,2109551,Ribamar Fiquene (MA),7791,17,2182.0
1,4306130,Cruzaltense (RS),1833,4,2182.2
1,5220207,São Miguel do Araguaia (GO),21993,48,2182.5
1,3127057,Fronteira dos Vales (MG),4581,10,2182.9
1,3300605,Bom Jesus do Itabapoana (RJ),37096,81,2183.5
1,3121258,Delta (MG),10533,23,2183.6
1,3108206,Bonfinópolis de Minas (MG),5493,12,2184.6
1,4125704,São Miguel do Iguaçu (PR),27452,60,2185.6
1,4213807,Praia Grande (SC),7319,16,2186.1
1,2304954,Guaiúba (CE),26064,57,2186.9
1,3140100,Marilac (MG),4115,9,2187.1
1,1400209,Caracaraí (RR),21926,48,2189.2
1,4301107,Arroio dos Ratos (RS),14151,31,2190.7
1,4209003,Joaçaba (SC),30118,66,2191.4
1,4211207,Morro da Fumaça (SC),17796,39,2191.5
1,3537503,Pereiras (SP),8668,19,2192.0
1,1705607,Conceição do Tocantins (TO),4105,9,2192.4
1,3141108,Matozinhos (MG),37820,83,2194.6
1,2202455,Capitão Gervásio Oliveira (PI),4100,9,2195.1
1,5107156,Reserva do Cabaçal (MT),2732,6,2196.2
1,4122172,Rio Branco do Ivaí (PR),4096,9,2197.3
1,4217154,São Miguel da Boa Vista (SC),1820,4,2197.8
1,3149200,Pedrinópolis (MG),3635,8,2200.8
1,4319604,São Sepé (RS),23621,52,2201.4
1,3138005,Laranjal (MG),6810,15,2202.6
1,3147600,Passa Quatro (MG),16344,36,2202.6
1,4125753,São Pedro do Iguaçu (PR),5897,13,2204.5
1,4128609,Verê (PR),7257,16,2204.8
1,5105176,Juruena (MT),15865,35,2206.1
1,3168309,Taquaraçu de Minas (MG),4077,9,2207.5
1,4111803,Jacarezinho (PR),39378,87,2209.4
1,4307054,Ernestina (RS),3168,7,2209.6
1,5212808,Mara Rosa (GO),9503,21,2209.8
1,2511707,Pilõezinhos (PB),4976,11,2210.6
1,3134806,Jacuí (MG),7686,17,2211.8
1,2404002,Frutuoso Gomes (RN),4068,9,2212.4
1,2313559,Tururu (CE),16271,36,2212.5
1,3531001,Monções (SP),2259,5,2213.4
1,4304903,Casca (RS),9031,20,2214.6
1,2313104,Tabuleiro do Norte (CE),30697,68,2215.2
1,4110052,Iguatu (PR),2256,5,2216.3
1,3550803,São Sebastião da Grama (SP),12182,27,2216.4
1,2412609,São Paulo do Potengi (RN),17579,39,2218.6
1,2109007,Porto Franco (MA),23885,53,2219.0
1,4123709,Santa Isabel do Ivaí (PR),8562,19,2219.1
1,3518602,Guariba (SP),40105,89,2219.2
1,3534757,Ouroeste (SP),10361,23,2219.9
1,3127354,Glaucilândia (MG),3150,7,2222.2
1,3157278,Santa Bárbara do Monte Verde (MG),3150,7,2222.2
1,3105509,Barão de Monte Alto (MG),5397,12,2223.5
1,3114600,Carrancas (MG),4047,9,2223.9
1,5213855,Morro Agudo de Goiás (GO),2248,5,2224.2
1,2801504,Carmópolis (SE),16634,37,2224.4
1,4321832,Três Forquilhas (RS),2697,6,2224.7
1,4218905,Urubici (SC),11235,25,2225.2
1,2307908,Martinópole (CE),11233,25,2225.6
1,4212205,Papanduva (SC),19320,43,2225.7
1,4109500,Guaraqueçaba (PR),7636,17,2226.3
1,2208106,Pimenteiras (PI),12127,27,2226.4
1,2204659,Ilha Grande (PI),9426,21,2227.9
1,1200013,Acrelândia (AC),15256,34,2228.6
1,5105101,Juara (MT),34974,78,2230.2
1,3154002,Raul Soares (MG),23762,53,2230.5
1,3508207,Buritizal (SP),4481,10,2231.6
1,3115359,Catas Altas (MG),5376,12,2232.1
1,4208500,Ituporanga (SC),25086,56,2232.3
1,4300851,Arambaré (RS),3581,8,2234.0
1,3138674,Luisburgo (MG),6266,14,2234.3
1,5213707,Montes Claros de Goiás (GO),8055,18,2234.6
1,1703909,Caseara (TO),5369,12,2235.1
1,2410702,Riacho da Cruz (RN),3579,8,2235.3
1,5212907,Marzagão (GO),2236,5,2236.1
1,2313906,Uruoca (CE),13840,31,2239.9
1,2708907,Satuba (AL),13828,31,2241.8
1,2516706,Teixeira (PB),15161,34,2242.6
1,2209104,Santa Cruz do Piauí (PI),6240,14,2243.6
1,4310363,Imigrante (RS),3120,7,2243.6
1,5202601,Aurilândia (GO),3120,7,2243.6
1,3101300,Alagoa (MG),2674,6,2243.8
1,1301100,Careiro (AM),37869,85,2244.6
1,5209804,Hidrolina (GO),3564,8,2244.7
1,3556008,Urupês (SP),13809,31,2244.9
1,4310413,Inhacorá (RS),2226,5,2246.2
1,4121257,Ramilândia (PR),4451,10,2246.7
1,3106309,Belo Oriente (MG),26700,60,2247.2
1,3543238,Ribeirão dos Índios (SP),2225,5,2247.2
1,2409902,Pendências (RN),15129,34,2247.3
1,5106273,Novo Horizonte do Norte (MT),4004,9,2247.8
1,4213005,Pinheiro Preto (SC),3555,8,2250.4
1,3168051,Taparuba (MG),3110,7,2250.8
1,4315404,Redentora (RS),11549,26,2251.3
1,4207304,Imbituba (SC),44853,101,2251.8
1,2902401,Aurelino Leal (BA),11531,26,2254.8
1,3532827,Nova Campina (SP),9755,22,2255.3
1,4305355,Charqueadas (RS),40789,92,2255.5
1,2304251,Cruz (CE),24827,56,2255.6
1,3105905,Barroso (MG),20810,47,2258.5
1,3160702,Santos Dumont (MG),46487,105,2258.7
1,4112751,Jesuítas (PR),8412,19,2258.7
1,5104906,Jangada (MT),8409,19,2259.5
1,3203353,Marilândia (ES),12833,29,2259.8
1,4208104,Itaiópolis (SC),21669,49,2261.3
1,3200706,Atílio Vivacqua (ES),11936,27,2262.1
1,5214804,Nova Aurora (GO),2210,5,2262.4
1,3139805,Mar de Espanha (MG),12814,29,2263.1
1,5207402,Edéia (GO),12372,28,2263.2
1,3158607,Santana do Deserto (MG),3976,9,2263.6
1,3534203,Orindiúva (SP),7066,16,2264.4
1,4205209,Erval Velho (SC),4412,10,2266.5
1,3513108,Cravinhos (SP),35292,80,2266.8
1,3511706,Charqueada (SP),17190,39,2268.8
1,1702158,Araguanã (TO),5729,13,2269.2
1,3542404,Regente Feijó (SP),20261,46,2270.4
1,3520905,Ipaussu (SP),14971,34,2271.1
1,4302402,Bom Retiro do Sul (RS),12328,28,2271.3
1,1703602,Brasilândia do Tocantins (TO),2201,5,2271.7
1,4217709,Sombrio (SC),30374,69,2271.7
1,3102100,Alto Rio Doce (MG),11000,25,2272.7
1,3205176,Vila Valério (ES),14080,32,2272.7
1,3170750,Varjão de Minas (MG),7036,16,2274.0
1,4113403,Leópolis (PR),3954,9,2276.2
1,2504157,Casserengue (PB),7468,17,2276.4
1,2303105,Cariré (CE),18448,42,2276.7
1,2202406,Capitão de Campos (PI),11417,26,2277.3
1,2502706,Borborema (PB),5263,12,2280.1
1,2805208,Pinhão (SE),6576,15,2281.0
1,4127205,Terra Boa (PR),17094,39,2281.5
1,3544251,Rosana (SP),16643,38,2283.2
1,4210035,Luzerna (SC),5685,13,2286.7
1,4320107,Sarandi (RS),24489,56,2286.7
1,5105234,Lambari D'Oeste (MT),6121,14,2287.2
1,4112207,Janiópolis (PR),5245,12,2287.9
1,4212106,Palmitos (SC),16169,37,2288.3
1,4103800,Cambira (PR),7865,18,2288.6
1,3126901,Frei Inocêncio (MG),9611,22,2289.0
1,4313953,Pantano Grande (RS),9174,21,2289.1
1,2606903,Iguaracy (PE),12228,28,2289.8
1,3200805,Baixo Guandu (ES),30998,71,2290.5
1,4213500,Porto Belo (SC),21388,49,2291.0
1,4309407,Guaporé (RS),25727,59,2293.3
1,4300646,Ametista do Sul (RS),7409,17,2294.5
1,3537909,Pilar do Sul (SP),29185,67,2295.7
1,3516705,Garça (SP),44390,102,2297.8
1,4128401,Uraí (PR),11314,26,2298.0
1,2504702,Congo (PB),4786,11,2298.4
1,2516300,Sumé (PB),16966,39,2298.7
1,3502200,Angatuba (SP),25228,58,2299.0
1,1100072,Corumbiara (RO),7391,17,2300.1
1,4321907,Três Passos (RS),23906,55,2300.7
1,5212105,Joviânia (GO),7387,17,2301.3
1,1400407,Normandia (RR),11290,26,2302.9
1,3510807,Casa Branca (SP),30380,70,2304.1
1,3500550,Águas de Santa Bárbara (SP),6075,14,2304.5
1,4314779,Pontão (RS),3904,9,2305.3
1,3505005,Barão de Antonina (SP),3469,8,2306.1
1,5207600,Fazenda Nova (GO),5637,13,2306.2
1,5004007,Glória de Dourados (MS),9965,23,2308.1
1,3511508,Cerquilho (SP),48949,113,2308.5
1,3547908,Santo Antônio da Alegria (SP),6929,16,2309.1
1,3539905,Poloni (SP),6059,14,2310.6
1,3515152,Engenheiro Coelho (SP),20773,48,2310.7
1,3115102,Cássia (MG),17740,41,2311.2
1,4217006,São Ludgero (SC),13410,31,2311.7
1,4309001,Giruá (RS),16004,37,2311.9
1,3509908,Cananéia (SP),12540,29,2312.6
1,3503000,Aramina (SP),5620,13,2313.2
1,4118907,Pérola (PR),11234,26,2314.4
1,3204658,São Domingos do Norte (ES),8638,20,2315.4
1,3140704,Mateus Leme (MG),31086,72,2316.2
1,3555307,Turmalina (SP),1727,4,2316.2
1,2205599,Lagoa do Sítio (PI),5177,12,2317.9
1,2207751,Passagem Franca do Piauí (PI),4313,10,2318.6
1,5213806,Morrinhos (GO),46136,107,2319.2
1,4104253,Campo Magro (PR),29318,68,2319.4
1,2506806,Ingá (PB),18103,42,2320.1
1,5003454,Deodápolis (MS),12924,30,2321.3
1,5208509,Goiandira (GO),5600,13,2321.4
1,4116604,Nova América da Colina (PR),3445,8,2322.2
1,3502507,Aparecida (SP),36157,84,2323.2
